,type,genotype,N,mean,sd,se,gene,log2Mean,lineGroup
8311,Bmbr,wt,4,17.23851322,8.710144484,4.355072242,Solyc01g080770,4.107563446,wt.Solyc01g080770
8312,Bother,tf2,4,60.48095592,14.96921144,7.48460572,Solyc01g080770,5.918409037,tf2.Solyc01g080770
8313,Bother,wt,4,67.64784809,29.22202561,14.6110128,Solyc01g080770,6.079972137,wt.Solyc01g080770
8314,Cmbr,tf2,4,9.023842949,14.08176753,7.040883765,Solyc01g080770,3.173741959,tf2.Solyc01g080770
8315,Cmbr,wt,6,9.626369556,19.25925772,7.862559039,Solyc01g080770,3.266991809,wt.Solyc01g080770
8316,Cother,tf2,4,52.18126557,12.4088777,6.204438852,Solyc01g080770,5.70546003,tf2.Solyc01g080770
8317,Cother,wt,3,31.20126773,18.9279562,10.92806061,Solyc01g080770,4.963532743,wt.Solyc01g080770
8318,Ambr,tf2,4,136.7568234,34.75022574,17.37511287,Solyc01g081500,7.095469007,tf2.Solyc01g081500
8319,Ambr,wt,3,119.7546601,45.42751154,26.22758601,Solyc01g081500,6.903937987,wt.Solyc01g081500
8320,Aother,tf2,4,98.63749569,29.95345257,14.97672628,Solyc01g081500,6.624064266,tf2.Solyc01g081500
8321,Aother,wt,5,140.3977537,24.70870385,11.05006829,Solyc01g081500,7.133376043,wt.Solyc01g081500
8322,Bmbr,tf2,3,136.7641782,48.10916259,27.77583797,Solyc01g081500,7.095546593,tf2.Solyc01g081500
8323,Bmbr,wt,4,154.0639431,29.71169619,14.85584809,Solyc01g081500,7.267385444,wt.Solyc01g081500
8324,Bother,tf2,4,126.2305435,19.24310951,9.621554757,Solyc01g081500,6.979917226,tf2.Solyc01g081500
8325,Bother,wt,4,97.68523885,40.17269816,20.08634908,Solyc01g081500,6.610068669,wt.Solyc01g081500
8326,Cmbr,tf2,4,125.611687,64.81235442,32.40617721,Solyc01g081500,6.97282689,tf2.Solyc01g081500
8327,Cmbr,wt,6,173.6699908,33.83418212,13.81274701,Solyc01g081500,7.440204675,wt.Solyc01g081500
8328,Cother,tf2,4,110.4995882,12.13835523,6.069177615,Solyc01g081500,6.787897183,tf2.Solyc01g081500
8329,Cother,wt,3,110.8684851,37.38413722,21.58374169,Solyc01g081500,6.79270552,wt.Solyc01g081500
8330,Ambr,tf2,4,7.458038805,3.95418711,1.977093555,Solyc01g087060,2.898796304,tf2.Solyc01g087060
8331,Ambr,wt,3,8.840346313,4.277938731,2.469869078,Solyc01g087060,3.144102887,wt.Solyc01g087060
8332,Aother,tf2,4,7.5446646,6.569259077,3.284629539,Solyc01g087060,2.915456767,tf2.Solyc01g087060
8333,Aother,wt,5,6.07875586,3.225966496,1.442696076,Solyc01g087060,2.603776077,wt.Solyc01g087060
8334,Bmbr,tf2,3,4.273397911,2.974208682,1.717160183,Solyc01g087060,2.095383658,tf2.Solyc01g087060
8335,Bmbr,wt,4,6.436088313,3.134015004,1.567007502,Solyc01g087060,2.686184122,wt.Solyc01g087060
8336,Bother,tf2,4,4.824890483,2.62448437,1.312242185,Solyc01g087060,2.270496196,tf2.Solyc01g087060
8337,Bother,wt,4,4.983410909,1.670411844,0.835205922,Solyc01g087060,2.317133537,wt.Solyc01g087060
8338,Cmbr,tf2,4,3.16458315,2.625213128,1.312606564,Solyc01g087060,1.662015475,tf2.Solyc01g087060
8339,Cmbr,wt,6,6.808807193,3.611959281,1.474576202,Solyc01g087060,2.767402081,wt.Solyc01g087060
8341,Cother,wt,3,12.3123191,13.07755273,7.550328589,Solyc01g087060,3.622030622,wt.Solyc01g087060
8342,Ambr,tf2,4,42.18979168,22.19022211,11.09511105,Solyc01g091010,5.398822059,tf2.Solyc01g091010
8343,Ambr,wt,3,36.29262709,7.157527353,4.132400344,Solyc01g091010,5.181604587,wt.Solyc01g091010
8344,Aother,tf2,4,54.27111057,35.46404972,17.73202486,Solyc01g091010,5.762112526,tf2.Solyc01g091010
8345,Aother,wt,5,26.75706141,7.729468324,3.456723321,Solyc01g091010,4.741847776,wt.Solyc01g091010
8346,Bmbr,tf2,3,51.08288143,40.47106763,23.36598179,Solyc01g091010,5.674768,tf2.Solyc01g091010
8347,Bmbr,wt,4,87.87785112,24.6218224,12.3109112,Solyc01g091010,6.457427687,wt.Solyc01g091010
8348,Bother,tf2,4,23.38935648,14.78741985,7.393709926,Solyc01g091010,4.547780264,tf2.Solyc01g091010
8349,Bother,wt,4,12.3569544,4.201781467,2.100890733,Solyc01g091010,3.627251304,wt.Solyc01g091010
8350,Cmbr,tf2,4,14.56019861,10.06623918,5.033119592,Solyc01g091010,3.86395813,tf2.Solyc01g091010
8351,Cmbr,wt,6,36.05353397,11.20993925,4.576438535,Solyc01g091010,5.172068774,wt.Solyc01g091010
8352,Cother,tf2,4,41.38726916,27.89969091,13.94984545,Solyc01g091010,5.371115154,tf2.Solyc01g091010
8353,Cother,wt,3,24.11910184,15.14405674,8.743425237,Solyc01g091010,4.592104279,wt.Solyc01g091010
8354,Ambr,tf2,4,30.41655383,17.09745405,8.548727026,Solyc01g091540,4.926784801,tf2.Solyc01g091540
8355,Ambr,wt,3,45.46360094,19.50232108,11.25967032,Solyc01g091540,5.506640052,wt.Solyc01g091540
8356,Aother,tf2,4,23.51978859,12.12604397,6.063021986,Solyc01g091540,4.555803187,tf2.Solyc01g091540
8357,Aother,wt,5,14.38058043,10.50327857,4.697208973,Solyc01g091540,3.846050002,wt.Solyc01g091540
8358,Bmbr,tf2,3,15.55661071,17.5383059,10.12574563,Solyc01g091540,3.959455872,tf2.Solyc01g091540
8359,Bmbr,wt,4,21.81093584,10.98840127,5.494200633,Solyc01g091540,4.446979768,wt.Solyc01g091540
8360,Bother,tf2,4,8.128618173,4.582136637,2.291068319,Solyc01g091540,3.023010122,tf2.Solyc01g091540
8361,Bother,wt,4,7.013748988,2.944162788,1.472081394,Solyc01g091540,2.8101858,wt.Solyc01g091540
8362,Cmbr,tf2,4,6.306351159,4.32796867,2.163984335,Solyc01g091540,2.656805506,tf2.Solyc01g091540
8363,Cmbr,wt,6,13.82726553,11.5048188,4.696822606,Solyc01g091540,3.789443973,wt.Solyc01g091540
8364,Cother,tf2,4,7.396912184,3.081792141,1.54089607,Solyc01g091540,2.886923148,tf2.Solyc01g091540
8365,Cother,wt,3,15.88094116,9.123163027,5.26726063,Solyc01g091540,3.989224509,wt.Solyc01g091540
8366,Ambr,tf2,4,141.4130837,50.48368233,25.24184116,Solyc01g094800,7.143771796,tf2.Solyc01g094800
8367,Ambr,wt,3,222.6724359,68.0947418,39.31451751,Solyc01g094800,7.798779171,wt.Solyc01g094800
8368,Aother,tf2,4,180.3033912,109.8393331,54.91966654,Solyc01g094800,7.494282722,tf2.Solyc01g094800
8369,Aother,wt,5,152.0878787,70.85924656,31.68921843,Solyc01g094800,7.248761365,wt.Solyc01g094800
8370,Bmbr,tf2,3,147.1339878,89.07003127,51.42460653,Solyc01g094800,7.200986736,tf2.Solyc01g094800
8371,Bmbr,wt,4,182.2262148,44.49045055,22.24522527,Solyc01g094800,7.509586708,wt.Solyc01g094800
8372,Bother,tf2,4,123.9083376,41.05399487,20.52699744,Solyc01g094800,6.953129457,tf2.Solyc01g094800
8373,Bother,wt,4,125.390866,43.90997436,21.95498718,Solyc01g094800,6.97028845,wt.Solyc01g094800
8374,Cmbr,tf2,4,128.6896219,26.4670984,13.2335492,Solyc01g094800,7.007751902,tf2.Solyc01g094800
8375,Cmbr,wt,6,166.9039105,75.20106945,30.70070805,Solyc01g094800,7.382873947,wt.Solyc01g094800
8376,Cother,tf2,4,131.2953329,29.23159967,14.61579983,Solyc01g094800,7.036671824,tf2.Solyc01g094800
8377,Cother,wt,3,110.3975908,30.16555389,17.41609066,Solyc01g094800,6.786564878,wt.Solyc01g094800
8378,Ambr,tf2,4,65.84625951,10.36246725,5.181233624,Solyc01g095040,6.041029583,tf2.Solyc01g095040
8379,Ambr,wt,3,76.14654651,24.54275828,14.1697681,Solyc01g095040,6.250706702,wt.Solyc01g095040
8380,Aother,tf2,4,81.2961771,25.79644793,12.89822396,Solyc01g095040,6.345115607,tf2.Solyc01g095040
8381,Aother,wt,5,69.96807659,11.9798271,5.357541551,Solyc01g095040,6.128624928,wt.Solyc01g095040
8382,Bmbr,tf2,3,60.78435229,33.7982303,19.51341736,Solyc01g095040,5.925628074,tf2.Solyc01g095040
8383,Bmbr,wt,4,65.30793242,25.50853467,12.75426733,Solyc01g095040,6.02918633,wt.Solyc01g095040
8384,Bother,tf2,4,70.63422714,11.1208572,5.560428602,Solyc01g095040,6.142295533,tf2.Solyc01g095040
8385,Bother,wt,4,44.27473278,28.84509908,14.42254954,Solyc01g095040,5.468411695,wt.Solyc01g095040
8386,Cmbr,tf2,4,87.29004082,13.61600044,6.808000219,Solyc01g095040,6.447745157,tf2.Solyc01g095040
8387,Cmbr,wt,6,82.54703771,16.74517629,6.836189593,Solyc01g095040,6.367144538,wt.Solyc01g095040
8388,Cother,tf2,4,52.26240831,16.91840946,8.459204729,Solyc01g095040,5.707701702,tf2.Solyc01g095040
8389,Cother,wt,3,67.53639472,7.356718127,4.247403191,Solyc01g095040,6.077593261,wt.Solyc01g095040
8391,Ambr,wt,3,1.160032117,1.004664082,0.580043078,Solyc01g096750,0.214164748,wt.Solyc01g096750
8399,Cmbr,wt,6,2.565503738,1.705400576,0.69622687,Solyc01g096750,1.359242128,wt.Solyc01g096750
8401,Cother,wt,3,5.072406335,8.421634147,4.862232742,Solyc01g096750,2.34267032,wt.Solyc01g096750
8402,Ambr,tf2,4,21.25591216,12.84638812,6.423194062,Solyc01g097320,4.409792266,tf2.Solyc01g097320
8403,Ambr,wt,3,74.03690986,70.06528263,40.45220978,Solyc01g097320,6.210172776,wt.Solyc01g097320
8404,Aother,tf2,4,25.1909165,19.29235639,9.646178197,Solyc01g097320,4.654831706,tf2.Solyc01g097320
8405,Aother,wt,5,27.2450933,17.81318206,7.966297196,Solyc01g097320,4.767924526,wt.Solyc01g097320
8406,Bmbr,tf2,3,18.48569938,20.48303223,11.82588417,Solyc01g097320,4.208337722,tf2.Solyc01g097320
8407,Bmbr,wt,4,17.42667432,7.113059804,3.556529902,Solyc01g097320,4.123225369,wt.Solyc01g097320
8408,Bother,tf2,4,20.96263776,7.528656396,3.764328198,Solyc01g097320,4.38974836,tf2.Solyc01g097320
8409,Bother,wt,4,18.92024927,10.03261791,5.016308953,Solyc01g097320,4.241859191,wt.Solyc01g097320
8410,Cmbr,tf2,4,15.40522089,8.322561663,4.161280831,Solyc01g097320,3.945347464,tf2.Solyc01g097320
8411,Cmbr,wt,6,24.82853988,10.9773912,4.481501189,Solyc01g097320,4.633927517,wt.Solyc01g097320
8412,Cother,tf2,4,13.57188846,10.54878529,5.274392644,Solyc01g097320,3.762549574,tf2.Solyc01g097320
8413,Cother,wt,3,18.4803503,5.393325217,3.113837766,Solyc01g097320,4.207920199,wt.Solyc01g097320
8414,Ambr,tf2,4,10.19649716,1.953764145,0.976882073,Solyc01g099380,3.350001717,tf2.Solyc01g099380
8415,Ambr,wt,3,7.05411194,4.461294634,2.575729658,Solyc01g099380,2.81846447,wt.Solyc01g099380
8416,Aother,tf2,4,8.381875903,3.435435652,1.717717826,Solyc01g099380,3.067273162,tf2.Solyc01g099380
8417,Aother,wt,5,11.70649578,2.929164339,1.309962116,Solyc01g099380,3.54923738,wt.Solyc01g099380
8418,Bmbr,tf2,3,8.235016412,5.097496589,2.943041028,Solyc01g099380,3.041771525,tf2.Solyc01g099380
8419,Bmbr,wt,4,18.59601906,7.920502486,3.960251243,Solyc01g099380,4.216921905,wt.Solyc01g099380
8420,Bother,tf2,4,12.30623009,2.610877942,1.305438971,Solyc01g099380,3.621316967,tf2.Solyc01g099380
8421,Bother,wt,4,6.422024342,5.011002816,2.505501408,Solyc01g099380,2.683028133,wt.Solyc01g099380
8422,Cmbr,tf2,4,10.73249592,5.328131262,2.664065631,Solyc01g099380,3.423913719,tf2.Solyc01g099380
8423,Cmbr,wt,6,13.44908896,6.34944339,2.592149409,Solyc01g099380,3.749436543,wt.Solyc01g099380
8424,Cother,tf2,4,18.84861569,12.26512978,6.132564888,Solyc01g099380,4.236386666,tf2.Solyc01g099380
8425,Cother,wt,3,11.42862246,3.389058028,1.956673565,Solyc01g099380,3.514579614,wt.Solyc01g099380
8432,Bother,tf2,4,2.052530555,2.487968762,1.243984381,Solyc01g100510,1.037403699,tf2.Solyc01g100510
8434,Cmbr,tf2,4,3.034030695,5.931266811,2.965633406,Solyc01g100510,1.601235681,tf2.Solyc01g100510
8435,Cmbr,wt,6,2.622143473,5.489992806,2.241280178,Solyc01g100510,1.390746626,wt.Solyc01g100510
8436,Cother,tf2,4,11.81329247,1.608647348,0.804323674,Solyc01g100510,3.562339208,tf2.Solyc01g100510
8437,Cother,wt,3,2.707338865,0.734529614,0.42408087,Solyc01g100510,1.436875475,wt.Solyc01g100510
8438,Ambr,tf2,4,7.035857397,9.408678702,4.704339351,Solyc01g103530,2.814726243,tf2.Solyc01g103530
8439,Ambr,wt,3,6.481368664,7.077613657,4.08626215,Solyc01g103530,2.696298498,wt.Solyc01g103530
8440,Aother,tf2,4,58.79958697,56.82652769,28.41326384,Solyc01g103530,5.877734116,tf2.Solyc01g103530
8441,Aother,wt,5,87.39242485,24.91256656,11.14123847,Solyc01g103530,6.449436328,wt.Solyc01g103530
8442,Bmbr,tf2,3,27.38370759,11.63256896,6.716066821,Solyc01g103530,4.775245887,tf2.Solyc01g103530
8443,Bmbr,wt,4,28.56469761,8.033305848,4.016652924,Solyc01g103530,4.836161352,wt.Solyc01g103530
8444,Bother,tf2,4,87.71046631,10.29696115,5.148480576,Solyc01g103530,6.454677102,tf2.Solyc01g103530
8445,Bother,wt,4,151.400587,63.41201604,31.70600802,Solyc01g103530,7.242226989,wt.Solyc01g103530
8446,Cmbr,tf2,4,15.43665958,24.83804667,12.41902333,Solyc01g103530,3.948288689,tf2.Solyc01g103530
8447,Cmbr,wt,6,13.67365691,27.66447691,11.2939754,Solyc01g103530,3.773327227,wt.Solyc01g103530
8448,Cother,tf2,4,72.99995284,5.766939216,2.883469608,Solyc01g103530,6.189823627,tf2.Solyc01g103530
8449,Cother,wt,3,40.58414461,12.76248663,7.368425089,Solyc01g103530,5.342844301,wt.Solyc01g103530
8462,Ambr,tf2,4,75.11040881,34.57546754,17.28773377,Solyc01g106770,6.230940945,tf2.Solyc01g106770
8463,Ambr,wt,3,112.8076474,68.94972024,39.80813954,Solyc01g106770,6.817721064,wt.Solyc01g106770
8464,Aother,tf2,4,69.89572909,28.46359645,14.23179822,Solyc01g106770,6.127132399,tf2.Solyc01g106770
8465,Aother,wt,5,68.07037985,16.65413632,7.447956185,Solyc01g106770,6.088955255,wt.Solyc01g106770
8466,Bmbr,tf2,3,55.85318799,30.98756861,17.89068108,Solyc01g106770,5.803567724,tf2.Solyc01g106770
8467,Bmbr,wt,4,56.98476003,18.50874084,9.254370418,Solyc01g106770,5.832504232,wt.Solyc01g106770
8468,Bother,tf2,4,46.09746727,20.38349637,10.19174819,Solyc01g106770,5.526615582,tf2.Solyc01g106770
8469,Bother,wt,4,51.58028148,31.84850539,15.92425269,Solyc01g106770,5.688747741,wt.Solyc01g106770
8470,Cmbr,tf2,4,118.1800856,111.7549077,55.87745384,Solyc01g106770,6.884843138,tf2.Solyc01g106770
8471,Cmbr,wt,6,69.52750193,30.73996899,12.54953979,Solyc01g106770,6.11951185,wt.Solyc01g106770
8472,Cother,tf2,4,73.28809476,31.5269425,15.76347125,Solyc01g106770,6.195506955,tf2.Solyc01g106770
8473,Cother,wt,3,42.71244167,20.07411333,11.58979473,Solyc01g106770,5.416584467,wt.Solyc01g106770
8474,Ambr,tf2,4,48.54472314,10.90867629,5.454338146,Solyc01g107730,5.601242577,tf2.Solyc01g107730
8475,Ambr,wt,3,57.14852735,15.54304846,8.973783212,Solyc01g107730,5.836644417,wt.Solyc01g107730
8476,Aother,tf2,4,31.97808877,19.16713505,9.583567524,Solyc01g107730,4.999011811,tf2.Solyc01g107730
8477,Aother,wt,5,29.93597519,7.435234834,3.325138103,Solyc01g107730,4.903808363,wt.Solyc01g107730
8478,Bmbr,tf2,3,38.92036292,4.024877184,2.323763925,Solyc01g107730,5.282453258,tf2.Solyc01g107730
8479,Bmbr,wt,4,52.56036687,18.10284999,9.051424994,Solyc01g107730,5.715903441,wt.Solyc01g107730
8480,Bother,tf2,4,24.78539177,24.4910449,12.24552245,Solyc01g107730,4.631418158,tf2.Solyc01g107730
8481,Bother,wt,4,35.45905977,21.86167528,10.93083764,Solyc01g107730,5.148082377,wt.Solyc01g107730
8482,Cmbr,tf2,4,69.03120454,31.52396828,15.76198414,Solyc01g107730,6.109176753,tf2.Solyc01g107730
8483,Cmbr,wt,6,97.7526001,50.86053089,20.76372479,Solyc01g107730,6.611063172,wt.Solyc01g107730
8484,Cother,tf2,4,23.35737753,14.14625057,7.073125285,Solyc01g107730,4.545806398,tf2.Solyc01g107730
8485,Cother,wt,3,83.56190232,97.31758201,56.18633217,Solyc01g107730,6.384773431,wt.Solyc01g107730
8486,Ambr,tf2,4,30.89809827,23.95354309,11.97677154,Solyc01g109080,4.94944614,tf2.Solyc01g109080
8487,Ambr,wt,3,59.88328819,45.4526093,26.24207621,Solyc01g109080,5.904081537,wt.Solyc01g109080
8488,Aother,tf2,4,43.40763962,26.84136899,13.4206845,Solyc01g109080,5.43987707,tf2.Solyc01g109080
8489,Aother,wt,5,49.46023418,27.84516242,12.4527352,Solyc01g109080,5.628197165,wt.Solyc01g109080
8490,Bmbr,tf2,3,34.2194083,29.87423926,17.24790008,Solyc01g109080,5.096742909,tf2.Solyc01g109080
8491,Bmbr,wt,4,45.71447813,17.0236845,8.511842252,Solyc01g109080,5.514579245,wt.Solyc01g109080
8492,Bother,tf2,4,31.69778145,15.75989984,7.879949922,Solyc01g109080,4.986309964,tf2.Solyc01g109080
8493,Bother,wt,4,37.99177195,24.9348634,12.4674317,Solyc01g109080,5.247615096,wt.Solyc01g109080
8494,Cmbr,tf2,4,26.91689041,7.589002391,3.794501196,Solyc01g109080,4.750439846,tf2.Solyc01g109080
8495,Cmbr,wt,6,51.29303157,34.45022652,14.06424608,Solyc01g109080,5.680690936,wt.Solyc01g109080
8496,Cother,tf2,4,45.13083809,29.69433912,14.84716956,Solyc01g109080,5.496041665,tf2.Solyc01g109080
8497,Cother,wt,3,33.65361588,1.60648077,0.927502105,Solyc01g109080,5.072689617,wt.Solyc01g109080
8498,Ambr,tf2,4,5.818889699,2.010051076,1.005025538,Solyc01g109980,2.540743899,tf2.Solyc01g109980
8499,Ambr,wt,3,7.595033642,6.001588983,3.465019015,Solyc01g109980,2.925056355,wt.Solyc01g109980
8500,Aother,tf2,4,3.509540436,2.953781869,1.476890935,Solyc01g109980,1.811282126,tf2.Solyc01g109980
8501,Aother,wt,5,10.39690809,2.378194328,1.063560836,Solyc01g109980,3.378082648,wt.Solyc01g109980
8502,Bmbr,tf2,3,5.793318172,3.917353094,2.261684863,Solyc01g109980,2.534389901,tf2.Solyc01g109980
8503,Bmbr,wt,4,5.436330875,4.520548075,2.260274037,Solyc01g109980,2.442633267,wt.Solyc01g109980
8504,Bother,tf2,4,7.25723659,2.19839532,1.09919766,Solyc01g109980,2.859420303,tf2.Solyc01g109980
8505,Bother,wt,4,8.374153663,5.37421754,2.68710877,Solyc01g109980,3.065943391,wt.Solyc01g109980
8506,Cmbr,tf2,4,6.464344898,8.309265957,4.154632978,Solyc01g109980,2.692504174,tf2.Solyc01g109980
8507,Cmbr,wt,6,9.846546049,2.861645682,1.168261958,Solyc01g109980,3.299617748,wt.Solyc01g109980
8508,Cother,tf2,4,10.20020528,4.220426332,2.110213166,Solyc01g109980,3.350526282,tf2.Solyc01g109980
8509,Cother,wt,3,6.525657876,4.034781008,2.329481901,Solyc01g109980,2.706123352,wt.Solyc01g109980
8510,Ambr,tf2,4,34.48281328,14.42932434,7.21466217,Solyc02g024070,5.107805576,tf2.Solyc02g024070
8511,Ambr,wt,3,79.03588345,65.1564045,37.61806768,Solyc02g024070,6.304435902,wt.Solyc02g024070
8512,Aother,tf2,4,94.59798158,64.42305218,32.21152609,Solyc02g024070,6.563737496,tf2.Solyc02g024070
8513,Aother,wt,5,90.79428648,31.16639401,13.93803513,Solyc02g024070,6.504529609,wt.Solyc02g024070
8514,Bmbr,tf2,3,51.39649816,32.48640783,18.7560363,Solyc02g024070,5.683598161,tf2.Solyc02g024070
8515,Bmbr,wt,4,69.00213798,20.3956997,10.19784985,Solyc02g024070,6.108569158,wt.Solyc02g024070
8516,Bother,tf2,4,82.04424598,22.48440958,11.24220479,Solyc02g024070,6.358330251,tf2.Solyc02g024070
8517,Bother,wt,4,95.96420271,33.64124472,16.82062236,Solyc02g024070,6.584424436,wt.Solyc02g024070
8518,Cmbr,tf2,4,43.2767461,7.580805032,3.790402516,Solyc02g024070,5.435520125,tf2.Solyc02g024070
8519,Cmbr,wt,6,52.12141739,27.90710122,11.39302637,Solyc02g024070,5.703804412,wt.Solyc02g024070
8520,Cother,tf2,4,171.7372149,148.7317779,74.36588895,Solyc02g024070,7.42405889,tf2.Solyc02g024070
8521,Cother,wt,3,64.78041842,11.87012864,6.853221965,Solyc02g024070,6.017485881,wt.Solyc02g024070
8522,Ambr,tf2,4,36.36440857,12.7999174,6.399958699,Solyc02g064960,5.184455207,tf2.Solyc02g064960
8523,Ambr,wt,3,29.68712467,8.848495904,5.108681492,Solyc02g064960,4.891765464,wt.Solyc02g064960
8524,Aother,tf2,4,32.47744011,14.53856918,7.269284591,Solyc02g064960,5.021366018,tf2.Solyc02g064960
8525,Aother,wt,5,52.91874503,17.54119902,7.844662684,Solyc02g064960,5.725706943,wt.Solyc02g064960
8526,Bmbr,tf2,3,53.26621122,18.378776,10.61099127,Solyc02g064960,5.735148762,tf2.Solyc02g064960
8527,Bmbr,wt,4,46.69103071,6.847470996,3.423735498,Solyc02g064960,5.545073531,wt.Solyc02g064960
8528,Bother,tf2,4,50.85553624,20.06636149,10.03318075,Solyc02g064960,5.668332932,tf2.Solyc02g064960
8529,Bother,wt,4,50.07864894,17.29226382,8.64613191,Solyc02g064960,5.646123736,wt.Solyc02g064960
8530,Cmbr,tf2,4,34.71319631,27.62349882,13.81174941,Solyc02g064960,5.117412306,tf2.Solyc02g064960
8531,Cmbr,wt,6,47.17415764,15.46304584,6.31276203,Solyc02g064960,5.559924852,wt.Solyc02g064960
8532,Cother,tf2,4,53.5033418,32.12525286,16.06262643,Solyc02g064960,5.741557099,tf2.Solyc02g064960
8533,Cother,wt,3,32.27313154,18.84322212,10.87913936,Solyc02g064960,5.012261668,wt.Solyc02g064960
8534,Ambr,tf2,4,4.079643514,5.603312671,2.801656335,Solyc02g065490,2.028443093,tf2.Solyc02g065490
8536,Aother,tf2,4,2.509081427,2.896256601,1.448128301,Solyc02g065490,1.327159291,tf2.Solyc02g065490
8537,Aother,wt,5,1.528138372,1.504636253,0.672893788,Solyc02g065490,0.611775184,wt.Solyc02g065490
8538,Bmbr,tf2,3,1.099398134,0.621984914,0.359103157,Solyc02g065490,0.136713936,tf2.Solyc02g065490
8539,Bmbr,wt,4,1.38921355,1.376619008,0.688309504,Solyc02g065490,0.474268388,wt.Solyc02g065490
8542,Cmbr,tf2,4,26.32464352,24.73564511,12.36782256,Solyc02g065490,4.71834209,tf2.Solyc02g065490
8543,Cmbr,wt,6,9.319023001,7.998054388,3.265192031,Solyc02g065490,3.220178712,wt.Solyc02g065490
8544,Cother,tf2,4,2.6563448,2.527578659,1.263789329,Solyc02g065490,1.409442424,tf2.Solyc02g065490
8545,Cother,wt,3,1.766038148,2.227496263,1.286045567,Solyc02g065490,0.820516507,wt.Solyc02g065490
8546,Ambr,tf2,4,14.96536759,15.45675411,7.728377056,Solyc02g069260,3.90355581,tf2.Solyc02g069260
8547,Ambr,wt,3,20.03602758,7.549602586,4.358765085,Solyc02g069260,4.324524597,wt.Solyc02g069260
8548,Aother,tf2,4,18.38895868,12.54175719,6.270878594,Solyc02g069260,4.20076788,tf2.Solyc02g069260
8549,Aother,wt,5,23.06385549,7.266306246,3.249590942,Solyc02g069260,4.527561797,wt.Solyc02g069260
8550,Bmbr,tf2,3,10.69338091,13.86828531,8.006858256,Solyc02g069260,3.418646155,tf2.Solyc02g069260
8551,Bmbr,wt,4,16.4927213,6.49946881,3.249734405,Solyc02g069260,4.043757558,wt.Solyc02g069260
8552,Bother,tf2,4,16.69709137,3.733024024,1.866512012,Solyc02g069260,4.061524902,tf2.Solyc02g069260
8553,Bother,wt,4,19.35934262,14.70166965,7.350834823,Solyc02g069260,4.274958059,wt.Solyc02g069260
8554,Cmbr,tf2,4,15.09780673,8.12453955,4.062269775,Solyc02g069260,3.916267078,tf2.Solyc02g069260
8555,Cmbr,wt,6,24.4178308,10.05334834,4.104262275,Solyc02g069260,4.609863137,wt.Solyc02g069260
8556,Cother,tf2,4,18.82400983,9.011492643,4.505746322,Solyc02g069260,4.234502074,tf2.Solyc02g069260
8557,Cother,wt,3,18.40060583,5.530501072,3.193036283,Solyc02g069260,4.201681362,wt.Solyc02g069260
8558,Ambr,tf2,4,5.018504596,2.408164046,1.204082023,Solyc02g069270,2.327257537,tf2.Solyc02g069270
8559,Ambr,wt,3,2.419776006,1.894243432,1.093641955,Solyc02g069270,1.274873506,wt.Solyc02g069270
8560,Aother,tf2,4,1.55819248,1.475163455,0.737581727,Solyc02g069270,0.639873457,tf2.Solyc02g069270
8561,Aother,wt,5,3.454365093,3.113098621,1.392220027,Solyc02g069270,1.78842057,wt.Solyc02g069270
8562,Bmbr,tf2,3,2.154426845,1.288179712,0.743730904,Solyc02g069270,1.107304112,tf2.Solyc02g069270
8563,Bmbr,wt,4,3.564766607,2.848184605,1.424092303,Solyc02g069270,1.833807623,wt.Solyc02g069270
8564,Bother,tf2,4,1.911982023,1.756893714,0.878446857,Solyc02g069270,0.935068959,tf2.Solyc02g069270
8565,Bother,wt,4,1.024091835,0.770742353,0.385371177,Solyc02g069270,0.034345094,wt.Solyc02g069270
8566,Cmbr,tf2,4,1.494649913,1.661952569,0.830976284,Solyc02g069270,0.579807607,tf2.Solyc02g069270
8567,Cmbr,wt,6,4.029807195,2.380555801,0.971857836,Solyc02g069270,2.010710815,wt.Solyc02g069270
